consumer_id,region_id,node_id,start_date,end_date,consumer_id,transaction_date,transaction_type,transaction_amount,region_code,region_name,churn
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,deposit,546.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,deposit,546.0,1,United States,active
175,1,5,2020-05-28,2021-12-31,175,2020-05-28,deposit,53.0,1,United States,churned
175,1,3,2020-05-09,2020-05-27,175,2020-05-09,deposit,53.0,1,United States,active
175,1,4,2020-04-15,2020-05-08,175,2020-04-15,deposit,53.0,1,United States,active
175,1,2,2020-03-27,2020-04-14,175,2020-03-27,deposit,53.0,1,United States,active
175,1,1,2020-03-10,2020-03-26,175,2020-03-10,deposit,53.0,1,United States,active
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,deposit,53.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,deposit,53.0,1,United States,active
175,1,5,2020-05-28,2021-12-31,175,2020-05-28,withdrawal,754.0,1,United States,churned
175,1,3,2020-05-09,2020-05-27,175,2020-05-09,withdrawal,754.0,1,United States,active
175,1,4,2020-04-15,2020-05-08,175,2020-04-15,withdrawal,754.0,1,United States,active
175,1,2,2020-03-27,2020-04-14,175,2020-03-27,withdrawal,754.0,1,United States,active
175,1,1,2020-03-10,2020-03-26,175,2020-03-10,withdrawal,754.0,1,United States,active
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,withdrawal,754.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,withdrawal,754.0,1,United States,active
175,1,5,2020-05-28,2021-12-31,175,2020-05-28,purchase,897.0,1,United States,churned
175,1,3,2020-05-09,2020-05-27,175,2020-05-09,purchase,897.0,1,United States,active
175,1,4,2020-04-15,2020-05-08,175,2020-04-15,purchase,897.0,1,United States,active
175,1,2,2020-03-27,2020-04-14,175,2020-03-27,purchase,897.0,1,United States,active
175,1,1,2020-03-10,2020-03-26,175,2020-03-10,purchase,897.0,1,United States,active
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,purchase,897.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,purchase,897.0,1,United States,active
175,1,5,2020-05-28,2021-12-31,175,2020-05-28,deposit,181.0,1,United States,churned
175,1,3,2020-05-09,2020-05-27,175,2020-05-09,deposit,181.0,1,United States,active
175,1,4,2020-04-15,2020-05-08,175,2020-04-15,deposit,181.0,1,United States,active
175,1,2,2020-03-27,2020-04-14,175,2020-03-27,deposit,181.0,1,United States,active
175,1,1,2020-03-10,2020-03-26,175,2020-03-10,deposit,181.0,1,United States,active
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,deposit,181.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,deposit,181.0,1,United States,active
175,1,5,2020-05-28,2021-12-31,175,2020-05-28,purchase,35.0,1,United States,churned
175,1,3,2020-05-09,2020-05-27,175,2020-05-09,purchase,35.0,1,United States,active
175,1,4,2020-04-15,2020-05-08,175,2020-04-15,purchase,35.0,1,United States,active
175,1,2,2020-03-27,2020-04-14,175,2020-03-27,purchase,35.0,1,United States,active
175,1,1,2020-03-10,2020-03-26,175,2020-03-10,purchase,35.0,1,United States,active
175,1,3,2020-02-12,2020-03-09,175,2020-02-12,purchase,35.0,1,United States,active
175,1,5,2020-01-14,2020-02-11,175,2020-01-14,purchase,35.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,purchase,308.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,purchase,308.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,purchase,308.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,purchase,308.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,purchase,308.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,purchase,308.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,purchase,308.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,withdrawal,183.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,withdrawal,183.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,withdrawal,183.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,withdrawal,183.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,withdrawal,183.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,withdrawal,183.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,withdrawal,183.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,withdrawal,609.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,withdrawal,609.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,withdrawal,609.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,withdrawal,609.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,withdrawal,609.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,withdrawal,609.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,withdrawal,609.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,685.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,685.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,685.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,685.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,685.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,685.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,685.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,purchase,143.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,purchase,143.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,purchase,143.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,purchase,143.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,purchase,143.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,purchase,143.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,purchase,143.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,873.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,873.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,873.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,873.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,873.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,873.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,873.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,withdrawal,201.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,withdrawal,201.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,withdrawal,201.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,withdrawal,201.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,withdrawal,201.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,withdrawal,201.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,withdrawal,201.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,247.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,247.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,247.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,247.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,247.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,247.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,247.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,448.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,448.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,448.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,448.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,448.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,448.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,448.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,143.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,143.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,143.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,143.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,143.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,143.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,143.0,1,United States,active
200,1,5,2020-05-14,2021-12-31,200,2020-05-14,deposit,904.0,1,United States,churned
200,1,5,2020-05-08,2020-05-13,200,2020-05-08,deposit,904.0,1,United States,active
200,1,2,2020-04-15,2020-05-07,200,2020-04-15,deposit,904.0,1,United States,active
200,1,1,2020-03-20,2020-04-14,200,2020-03-20,deposit,904.0,1,United States,active
200,1,1,2020-02-28,2020-03-19,200,2020-02-28,deposit,904.0,1,United States,active
200,1,4,2020-02-10,2020-02-27,200,2020-02-10,deposit,904.0,1,United States,active
200,1,4,2020-01-29,2020-02-09,200,2020-01-29,deposit,904.0,1,United States,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,135.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,135.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,135.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,135.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,135.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,135.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,135.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,purchase,442.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,purchase,442.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,purchase,442.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,purchase,442.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,purchase,442.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,purchase,442.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,purchase,442.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,988.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,988.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,988.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,988.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,988.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,988.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,988.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,withdrawal,808.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,withdrawal,808.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,withdrawal,808.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,withdrawal,808.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,withdrawal,808.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,withdrawal,808.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,withdrawal,808.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,purchase,564.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,purchase,564.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,purchase,564.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,purchase,564.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,purchase,564.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,purchase,564.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,purchase,564.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,withdrawal,362.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,withdrawal,362.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,withdrawal,362.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,withdrawal,362.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,withdrawal,362.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,withdrawal,362.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,withdrawal,362.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,889.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,889.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,889.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,889.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,889.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,889.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,889.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,261.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,261.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,261.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,261.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,261.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,261.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,261.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,purchase,941.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,purchase,941.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,purchase,941.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,purchase,941.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,purchase,941.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,purchase,941.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,purchase,941.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,610.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,610.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,610.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,610.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,610.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,610.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,610.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,purchase,655.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,purchase,655.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,purchase,655.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,purchase,655.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,purchase,655.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,purchase,655.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,purchase,655.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,purchase,78.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,purchase,78.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,purchase,78.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,purchase,78.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,purchase,78.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,purchase,78.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,purchase,78.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,523.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,523.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,523.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,523.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,523.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,523.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,523.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,632.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,632.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,632.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,632.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,632.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,632.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,632.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,deposit,787.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,deposit,787.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,deposit,787.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,deposit,787.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,deposit,787.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,deposit,787.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,deposit,787.0,4,Asia,active
201,4,3,2020-03-14,2021-12-31,201,2020-03-14,withdrawal,92.0,4,Asia,churned
201,4,4,2020-03-01,2020-03-13,201,2020-03-01,withdrawal,92.0,4,Asia,active
201,4,2,2020-02-27,2020-02-29,201,2020-02-27,withdrawal,92.0,4,Asia,active
201,4,2,2020-02-01,2020-02-26,201,2020-02-01,withdrawal,92.0,4,Asia,active
201,4,3,2020-01-26,2020-01-31,201,2020-01-26,withdrawal,92.0,4,Asia,active
201,4,1,2020-01-19,2020-01-25,201,2020-01-19,withdrawal,92.0,4,Asia,active
201,4,1,2020-01-02,2020-01-18,201,2020-01-02,withdrawal,92.0,4,Asia,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,deposit,937.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,deposit,937.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,deposit,937.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,deposit,937.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,deposit,937.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,deposit,937.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,deposit,937.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,purchase,509.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,purchase,509.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,purchase,509.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,purchase,509.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,purchase,509.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,purchase,509.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,purchase,509.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,withdrawal,921.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,withdrawal,921.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,withdrawal,921.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,withdrawal,921.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,withdrawal,921.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,withdrawal,921.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,withdrawal,921.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,withdrawal,1.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,withdrawal,1.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,withdrawal,1.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,withdrawal,1.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,withdrawal,1.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,withdrawal,1.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,withdrawal,1.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,deposit,606.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,deposit,606.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,deposit,606.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,deposit,606.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,deposit,606.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,deposit,606.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,deposit,606.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,deposit,948.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,deposit,948.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,deposit,948.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,deposit,948.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,deposit,948.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,deposit,948.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,deposit,948.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,purchase,366.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,purchase,366.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,purchase,366.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,purchase,366.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,purchase,366.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,purchase,366.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,purchase,366.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,withdrawal,834.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,withdrawal,834.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,withdrawal,834.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,withdrawal,834.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,withdrawal,834.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,withdrawal,834.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,withdrawal,834.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,purchase,576.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,purchase,576.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,purchase,576.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,purchase,576.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,purchase,576.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,purchase,576.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,purchase,576.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,withdrawal,147.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,withdrawal,147.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,withdrawal,147.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,withdrawal,147.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,withdrawal,147.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,withdrawal,147.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,withdrawal,147.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,deposit,800.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,deposit,800.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,deposit,800.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,deposit,800.0,2,Europe,active
29,2,3,2020-02-18,2020-02-28,29,2020-02-18,deposit,800.0,2,Europe,active
29,2,1,2020-02-01,2020-02-17,29,2020-02-01,deposit,800.0,2,Europe,active
29,2,3,2020-01-19,2020-01-31,29,2020-01-19,deposit,800.0,2,Europe,active
29,2,3,2020-04-21,2021-12-31,29,2020-04-21,withdrawal,682.0,2,Europe,churned
29,2,4,2020-03-28,2020-04-20,29,2020-03-28,withdrawal,682.0,2,Europe,active
29,2,5,2020-03-05,2020-03-27,29,2020-03-05,withdrawal,682.0,2,Europe,active
29,2,4,2020-02-29,2020-03-04,29,2020-02-29,withdrawal,682.0,2,Europe,active
